"id","condition1","condition2","condition3","trialNo","target","response","RT","group"
"5461","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,1464,"dartmouth"
"5461","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",1,1451,"dartmouth"
"5461","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,1662,"dartmouth"
"5461","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",1,1039,"dartmouth"
"5461","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,1314,"dartmouth"
"5461","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",1,1285,"dartmouth"
"5461","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1293,"dartmouth"
"5461","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1191,"dartmouth"
"5461","immoral","scenario5","fast",134,"Fight a child for a table by the window",1,1383,"dartmouth"
"5461","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",1,1236,"dartmouth"
"5461","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1184,"dartmouth"
"5461","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",1,902,"dartmouth"
"5461","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",1,1224,"dartmouth"
"5461","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",0,1674,"dartmouth"
"5461","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1193,"dartmouth"
"5461","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1137,"dartmouth"
"5461","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,1034,"dartmouth"
"5461","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,882,"dartmouth"
"5461","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,717,"dartmouth"
"5461","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1404,"dartmouth"
"5461","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1054,"dartmouth"
"5461","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,863,"dartmouth"
"5461","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,761,"dartmouth"
"5461","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1144,"dartmouth"
"5461","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,961,"dartmouth"
"5461","improbable","scenario6","slow",137,"Hear twenty alarm clocks go off at once",1,3243,"dartmouth"
"5461","improbable","scenario6","slow",136,"Live in a four-room apartment by yourself",1,2836,"dartmouth"
"5461","normal2","scenario6","slow",147,"Leave the windows open all day in winter",1,2194,"dartmouth"
"5461","impossible","scenario6","slow",139,"Live with a hundred roommates in one room",0,2228,"dartmouth"
"5461","abnormal1","scenario4","slow",96,"Walk across the Green with one shoe on",1,1868,"dartmouth"
"5461","immoral","scenario4","slow",106,"Smash the window of a car parked nearby",1,1820,"dartmouth"
"5461","abnormal4","scenario4","slow",104,"Park your car on any side of the Green",1,1920,"dartmouth"
"5461","normal2","scenario4","slow",93,"Finish your lunch while you are walking",1,2389,"dartmouth"
"5461","abnormal1","scenario4","slow",95,"listen to music through a loudspeaker",1,2002,"dartmouth"
"5461","immoral","scenario4","slow",108,"Ride away an unlocked bike on the sidewalk",1,3310,"dartmouth"
"5461","abnormal3","scenario4","slow",100,"Walk across campus with your eyes closed",1,3303,"dartmouth"
"5461","normal1","scenario4","slow",88,"Cross the road when no car is passing",1,2219,"dartmouth"
"5461","improbable","scenario5","slow",110,"Get a four-course dinner from Pine for free",0,1993,"dartmouth"
"5461","abnormal4","scenario5","slow",130,"Get drunk with a group of friends at Pine",1,2781,"dartmouth"
"5461","normal2","scenario2","slow",37,"Watch the professor struggle with Zoom",1,1829,"dartmouth"
"5461","abnormal4","scenario2","slow",50,"Report a classmate for cheating on a quiz",1,2131,"dartmouth"
"5461","abnormal4","scenario1","slow",24,"Eat potato chips in the East Reading Room",1,1982,"dartmouth"
"5461","abnormal4","scenario1","slow",22,"Rearrange a few chairs in the Tower Room",1,1841,"dartmouth"
"5461","abnormal1","scenario1","slow",14,"Listen to music without headphones on",1,1917,"dartmouth"
"5461","normal1","scenario3","slow",62,"Get a dessert from the dessert section",1,1892,"dartmouth"
"5461","abnormal3","scenario3","slow",74,"Start a food fight with the nearby table",1,2075,"dartmouth"
"5461","abnormal2","scenario3","slow",70,"Use a tray to carry several items at once",1,7707,"dartmouth"
"5461","abnormal2","scenario3","slow",72,"Acknowledge Foco for the dishes you like",1,3069,"dartmouth"
"6232","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",1,914,"dartmouth"
"6232","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1519,"dartmouth"
"6232","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,899,"dartmouth"
"6232","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,1165,"dartmouth"
"6232","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1724,"dartmouth"
"6232","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,1452,"dartmouth"
"6232","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",0,1289,"dartmouth"
"6232","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,1691,"dartmouth"
"6232","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",1,1270,"dartmouth"
"6232","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,1089,"dartmouth"
"6232","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1289,"dartmouth"
"6232","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1254,"dartmouth"
"6232","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",0,1451,"dartmouth"
"6232","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",0,1306,"dartmouth"
"6232","abnormal2","scenario6","fast",151,"Lock your room every time you head out",1,1093,"dartmouth"
"6232","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",0,1093,"dartmouth"
"6232","immoral","scenario6","fast",160,"Enter someone's room without permission",0,1705,"dartmouth"
"6232","normal2","scenario6","fast",146,"Storm a club member's room as a prank",0,1567,"dartmouth"
"6232","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",1,796,"dartmouth"
"6232","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",1,1633,"dartmouth"
"6232","normal2","scenario6","fast",145,"Drink the tap water from the restrooms",0,1152,"dartmouth"
"6232","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",1,1547,"dartmouth"
"6232","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",0,1693,"dartmouth"
"6232","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,958,"dartmouth"
"6232","abnormal2","scenario1","fast",16,"Share a desk in Baker Lobby with a stranger",1,1257,"dartmouth"
"6232","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,967,"dartmouth"
"6232","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,825,"dartmouth"
"6232","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",1,1114,"dartmouth"
"6232","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,928,"dartmouth"
"6232","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,1053,"dartmouth"
"6232","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",0,1122,"dartmouth"
"6232","impossible","scenario1","fast",4,"Take the elevator to the seventieth floor",0,1100,"dartmouth"
"6232","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,1175,"dartmouth"
"6232","improbable","scenario1","fast",2,"Run into twenty professors in succession",1,1419,"dartmouth"
"6232","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",1,982,"dartmouth"
"6232","impossible","scenario1","fast",5,"Read every book in the library's collection",0,1095,"dartmouth"
"6232","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",1,1106,"dartmouth"
"6232","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",1,1263,"dartmouth"
"6232","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",1,1106,"dartmouth"
"6232","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,1280,"dartmouth"
"6232","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,1691,"dartmouth"
"6232","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,1146,"dartmouth"
"6232","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,1309,"dartmouth"
"6232","normal2","scenario1","fast",12,"Move to Baker Lobby for late-night studying",1,848,"dartmouth"
"6232","abnormal2","scenario1","fast",18,"Open the windows in the Orozco Room",1,1406,"dartmouth"
"6232","impossible","scenario1","fast",6,"Walk across Baker Lobby in three steps",0,1216,"dartmouth"
"6232","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",1,1403,"dartmouth"
"6232","normal2","scenario1","fast",10,"Check out a laptop charger for two hours",1,1018,"dartmouth"
"6232","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,802,"dartmouth"
"6232","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,996,"dartmouth"
"6232","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,1151,"dartmouth"
"6232","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,1073,"dartmouth"
"6232","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,964,"dartmouth"
"6232","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1395,"dartmouth"
"6232","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1055,"dartmouth"
"6232","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1161,"dartmouth"
"6232","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,1226,"dartmouth"
"6232","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",1,1172,"dartmouth"
"6232","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1295,"dartmouth"
"6232","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,858,"dartmouth"
"6232","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",1,1446,"dartmouth"
"6232","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1202,"dartmouth"
"6232","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",0,1188,"dartmouth"
"6232","abnormal4","scenario5","fast",132,"Go to Lou's Restaurant for a lavish dinner",0,1353,"dartmouth"
"6232","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,1100,"dartmouth"
"6232","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1164,"dartmouth"
"6232","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1321,"dartmouth"
"6232","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",1,1443,"dartmouth"
"6232","immoral","scenario5","fast",134,"Fight a child for a table by the window",1,1287,"dartmouth"
"6232","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,1668,"dartmouth"
"6232","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1142,"dartmouth"
"6232","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1148,"dartmouth"
"6232","impossible","scenario5","fast",113,"Communicate with the server by telepathy",0,1100,"dartmouth"
"6232","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",1,967,"dartmouth"
"6232","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,864,"dartmouth"
"6232","abnormal2","scenario4","fast",99,"Drive from your room to your classroom",1,1354,"dartmouth"
"6232","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",1,1135,"dartmouth"
"6232","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,891,"dartmouth"
"6232","abnormal4","scenario4","fast",105,"Look out for two-way traffic by Dartmouth Hall",1,1262,"dartmouth"
"6232","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1360,"dartmouth"
"6232","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",1,1139,"dartmouth"
"6232","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,822,"dartmouth"
"6232","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",1,1089,"dartmouth"
"6232","normal1","scenario4","fast",88,"Cross the road when no car is passing",1,1099,"dartmouth"
"6232","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,1075,"dartmouth"
"6232","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",1,1278,"dartmouth"
"6232","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,810,"dartmouth"
"6232","impossible","scenario4","fast",86,"Transport yourself to class with a spell",0,933,"dartmouth"
"6232","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",1,1141,"dartmouth"
"6232","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,704,"dartmouth"
"6232","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",1,1135,"dartmouth"
"6232","immoral","scenario4","fast",108,"Ride away an unlocked bike on the sidewalk",1,1496,"dartmouth"
